EmpID,Age,AgeGroup,ATTRITION_STATUS,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome_SLABWISE,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked_SLABWISE,NumCompaniesWorked,Over18,OverTime,SALARY HIKE SLAB,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears-SLABWISE,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany_SLABWISE,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion_LST PROMOTION,YearsSinceLastPromotion,YearsWithCurrManager
RM1003,35,26-35,0,No,Travel_Frequently,200,Research & Development,16-20 KM,18,2,Life Sciences,1,1412,VERY GOOD,Male,60,3,3,Manufacturing Director,FULLY SATISFIED,Single,9362,5k-10k,19944,1 TO 4,2,Y,No,10-15%,11,AVERAGE,GOOD,80,BEGINNER,6-10 YR,10,2,VERY GOOD,0-5YR,2,2,0-3 YR,2,2
RM1060,35,26-35,0,No,Travel_Rarely,660,Sales,6-10 KM,7,1,Life Sciences,1,1492,EXCELLENT,Male,76,3,1,Sales Representative,GOOD,Married,2404,Upto 5k,16192,1 TO 4,1,Y,No,10-15%,13,AVERAGE,BAD,80,LEARNER,0-5 YEARS,1,3,VERY GOOD,0-5YR,1,0,0-3 YR,0,0
RM1082,35,26-35,0,No,Travel_Rarely,1029,Research & Development,16-20 KM,16,3,Life Sciences,1,1529,EXCELLENT,Female,91,2,3,Healthcare Representative,POOR,Single,8606,5k-10k,21195,1 TO 4,1,Y,No,16-20%,19,AVERAGE,EXPERT,80,BEGINNER,11-15 YR,11,3,POOR,11-15 YR,11,8,0-3 YR,3,3
RM1101,35,26-35,0,No,Travel_Rarely,1402,Sales,20 -30 KM,28,4,Life Sciences,1,1554,GOOD,Female,98,2,1,Sales Representative,GOOD,Married,2430,Upto 5k,26204,PHRESHER,0,Y,No,21-25 %,23,ABOVE AVERAGE,BAD,80,EXPERT,6-10 YR,6,5,VERY GOOD,0-5YR,5,3,4-10 YR,4,2
RM1109,35,26-35,0,No,Travel_Rarely,992,Research & Development,0-5 KM,1,3,Medical,1,1564,EXCELLENT,Male,68,2,1,Laboratory Technician,NOT SATISFIED,Single,2450,Upto 5k,21731,1 TO 4,1,Y,No,16-20%,19,AVERAGE,POOR,80,BEGINNER,0-5 YEARS,3,3,VERY GOOD,0-5YR,3,0,0-3 YR,1,2
RM1111,35,26-35,1,Yes,Travel_Rarely,104,Research & Development,0-5 KM,2,3,Life Sciences,1,1569,POOR,Female,69,3,1,Laboratory Technician,NOT SATISFIED,Divorced,2074,Upto 5k,26619,1 TO 4,1,Y,Yes,10-15%,12,AVERAGE,EXPERT,80,LEARNER,0-5 YEARS,1,2,VERY GOOD,0-5YR,1,0,0-3 YR,0,0
RM1124,35,26-35,0,No,Travel_Rarely,670,Research & Development,6-10 KM,10,4,Medical,1,1587,POOR,Female,51,3,2,Healthcare Representative,GOOD,Single,6142,5k-10k,4223,1 TO 4,3,Y,Yes,16-20%,16,AVERAGE,GOOD,80,BEGINNER,6-10 YR,10,4,VERY GOOD,0-5YR,5,2,0-3 YR,0,4
RM1131,35,26-35,0,No,Travel_Rarely,750,Research & Development,20 -30 KM,28,3,Life Sciences,1,1596,GOOD,Male,46,4,2,Laboratory Technician,GOOD,Married,3407,Upto 5k,25348,1 TO 4,1,Y,No,16-20%,17,AVERAGE,EXPERT,80,EXPERT,6-10 YR,10,3,GOOD ,6-10 YR,10,9,4-10 YR,6,8
RM1135,35,26-35,0,No,Travel_Rarely,1349,Research & Development,6-10 KM,7,2,Life Sciences,1,1601,VERY GOOD,Male,63,2,1,Laboratory Technician,FULLY SATISFIED,Married,2690,Upto 5k,7713,1 TO 4,1,Y,No,16-20%,18,AVERAGE,EXPERT,80,LEARNER,0-5 YEARS,1,5,GOOD ,0-5YR,1,0,0-3 YR,0,1
RM1151,35,26-35,0,No,Travel_Rarely,819,Research & Development,16-20 KM,18,5,Life Sciences,1,1621,GOOD,Male,48,4,2,Research Scientist,NOT SATISFIED,Married,5208,5k-10k,26312,1 TO 4,1,Y,No,10-15%,11,AVERAGE,EXPERT,80,BEGINNER,15+YEAR,16,2,VERY GOOD,15 +YR,16,15,0-3 YR,1,10
RM1158,35,26-35,0,No,Non-Travel,208,Research & Development,6-10 KM,8,4,Life Sciences,1,1630,VERY GOOD,Female,52,3,2,Healthcare Representative,GOOD,Married,4148,Upto 5k,12250,1 TO 4,1,Y,No,10-15%,12,AVERAGE,EXPERT,80,LEARNER,11-15 YR,15,5,VERY GOOD,11-15 YR,14,11,0-3 YR,2,9
RM1163,35,26-35,1,Yes,Travel_Rarely,737,Sales,6-10 KM,10,3,Medical,1,1639,EXCELLENT,Male,55,2,3,Sales Executive,NOT SATISFIED,Married,10306,10k-15k,21530,5 TO 9,9,Y,No,16-20%,17,AVERAGE,GOOD,80,BEGINNER,11-15 YR,15,3,VERY GOOD,11-15 YR,13,12,4-10 YR,6,0
RM1168,35,26-35,1,Yes,Travel_Rarely,763,Sales,11-15 KM,15,2,Medical,1,1645,POOR,Male,59,1,2,Sales Executive,FULLY SATISFIED,Divorced,5440,5k-10k,22098,5 TO 9,6,Y,Yes,10-15%,14,AVERAGE,EXPERT,80,EXPERT,6-10 YR,7,2,GOOD ,0-5YR,2,2,0-3 YR,2,2
RM1187,35,26-35,1,Yes,Travel_Frequently,880,Sales,11-15 KM,12,4,Other,1,1667,EXCELLENT,Male,36,3,2,Sales Executive,FULLY SATISFIED,Single,4581,Upto 5k,10414,1 TO 4,3,Y,Yes,21-25 %,24,ABOVE AVERAGE,BAD,80,BEGINNER,11-15 YR,13,2,EXCELENT,11-15 YR,11,9,4-10 YR,6,7
RM1216,35,26-35,0,No,Travel_Frequently,146,Research & Development,0-5 KM,2,4,Medical,1,1704,POOR,Male,79,2,1,Research Scientist,FULLY SATISFIED,Single,4930,Upto 5k,13970,PHRESHER,0,Y,Yes,10-15%,14,AVERAGE,GOOD,80,BEGINNER,6-10 YR,6,2,EXCELENT,0-5YR,5,4,0-3 YR,1,4
RM1233,35,26-35,0,No,Travel_Rarely,1370,Research & Development,20 -30 KM,27,4,Life Sciences,1,1728,EXCELLENT,Male,49,3,2,Manufacturing Director,GOOD,Married,6883,5k-10k,5151,1 TO 4,2,Y,No,16-20%,16,AVERAGE,POOR,80,LEARNER,15+YEAR,17,3,VERY GOOD,6-10 YR,7,7,0-3 YR,0,7
RM1282,35,26-35,1,Yes,Travel_Rarely,303,Sales,20 -30 KM,27,3,Life Sciences,1,1797,VERY GOOD,Male,84,3,2,Sales Executive,FULLY SATISFIED,Single,5813,5k-10k,13492,1 TO 4,1,Y,Yes,16-20%,18,AVERAGE,EXPERT,80,BEGINNER,6-10 YR,10,2,VERY GOOD,6-10 YR,10,7,4-10 YR,7,7
RM1289,35,26-35,0,No,Non-Travel,1180,Research & Development,0-5 KM,2,2,Medical,1,1804,GOOD,Male,90,3,2,Manufacturing Director,FULLY SATISFIED,Divorced,5762,5k-10k,24442,1 TO 4,2,Y,No,10-15%,14,AVERAGE,GOOD,80,LEARNER,11-15 YR,15,6,VERY GOOD,6-10 YR,7,7,0-3 YR,1,7
RM1303,35,26-35,0,No,Travel_Rarely,185,Research & Development,20 -30 KM,23,4,Medical,1,1826,GOOD,Male,91,1,1,Laboratory Technician,GOOD,Married,2705,Upto 5k,9696,PHRESHER,0,Y,No,16-20%,16,AVERAGE,POOR,80,LEARNER,6-10 YR,6,2,EXCELENT,0-5YR,5,4,0-3 YR,0,3
RM1346,35,26-35,0,No,Travel_Rarely,219,Research & Development,16-20 KM,16,2,Other,1,1886,EXCELLENT,Female,44,2,2,Manufacturing Director,POOR,Married,4788,Upto 5k,25388,PHRESHER,0,Y,Yes,10-15%,11,AVERAGE,EXPERT,80,BEGINNER,0-5 YEARS,4,2,VERY GOOD,0-5YR,3,2,0-3 YR,0,2
RM1381,35,26-35,0,No,Travel_Rarely,682,Sales,16-20 KM,18,4,Medical,1,1945,GOOD,Male,71,3,2,Sales Executive,NOT SATISFIED,Married,5561,5k-10k,15975,PHRESHER,0,Y,No,16-20%,16,AVERAGE,EXPERT,80,LEARNER,6-10 YR,6,2,POOR,0-5YR,5,3,0-3 YR,0,4
RM1393,35,26-35,0,No,Travel_Rarely,1224,Sales,6-10 KM,7,4,Life Sciences,1,1962,VERY GOOD,Female,55,3,2,Sales Executive,FULLY SATISFIED,Married,5204,5k-10k,13586,1 TO 4,1,Y,Yes,10-15%,11,AVERAGE,EXPERT,80,BEGINNER,6-10 YR,10,2,VERY GOOD,6-10 YR,10,8,0-3 YR,0,9
RM1423,35,26-35,0,No,TravelRarely,1490,Research & Development,11-15 KM,11,4,Medical,1,2003,EXCELLENT,Male,43,3,1,Laboratory Technician,GOOD,Married,2660,Upto 5k,20232,5 TO 9,7,Y,Yes,10-15%,11,AVERAGE,GOOD,80,LEARNER,0-5 YEARS,5,3,VERY GOOD,0-5YR,2,2,0-3 YR,2,2
RM1425,35,26-35,0,No,Travel_Rarely,1395,Research & Development,6-10 KM,9,4,Medical,1,2008,GOOD,Male,48,3,2,Research Scientist,GOOD,Single,5098,5k-10k,18698,1 TO 4,1,Y,No,16-20%,19,AVERAGE,POOR,80,BEGINNER,6-10 YR,10,5,VERY GOOD,6-10 YR,10,7,0-3 YR,0,8
RM1451,35,26-35,0,No,Travel_Rarely,1146,Human Resources,20 -30 KM,26,4,Life Sciences,1,2040,VERY GOOD,Female,31,3,3,Human Resources,FULLY SATISFIED,Single,8837,5k-10k,16642,1 TO 4,1,Y,Yes,16-20%,16,AVERAGE,GOOD,80,BEGINNER,6-10 YR,9,2,VERY GOOD,6-10 YR,9,0,0-3 YR,1,7
RM1457,35,26-35,0,No,Travel_Frequently,1199,Research & Development,16-20 KM,18,4,Life Sciences,1,2049,VERY GOOD,Male,80,3,2,Healthcare Representative,GOOD,Married,5689,5k-10k,24594,1 TO 4,1,Y,Yes,10-15%,14,AVERAGE,EXPERT,80,EXPERT,6-10 YR,10,2,EXCELENT,6-10 YR,10,2,0-3 YR,0,2
RM1459,35,26-35,0,No,Travel_Rarely,287,Research & Development,0-5 KM,1,4,Life Sciences,1,2052,VERY GOOD,Female,62,1,1,Research Scientist,FULLY SATISFIED,Married,2977,Upto 5k,8952,1 TO 4,1,Y,No,10-15%,12,AVERAGE,EXPERT,80,LEARNER,0-5 YEARS,4,5,VERY GOOD,0-5YR,4,3,0-3 YR,1,1
RM010,36,36-45,0,No,Travel_Rarely,1299,Research & Development,20 -30 KM,27,3,Medical,1,13,VERY GOOD,Male,94,3,2,Healthcare Representative,GOOD,Married,5237,5k-10k,16577,5 TO 9,6,Y,No,10-15%,13,AVERAGE,POOR,80,EXPERT,15+YEAR,17,3,GOOD ,6-10 YR,7,7,4-10 YR,7,7
RM022,36,36-45,1,Yes,Travel_Rarely,1218,Sales,6-10 KM,9,4,Life Sciences,1,27,VERY GOOD,Male,82,2,1,Sales Representative,NOT SATISFIED,Single,3407,Upto 5k,6986,5 TO 9,7,Y,No,21-25 %,23,ABOVE AVERAGE,POOR,80,BEGINNER,6-10 YR,10,4,VERY GOOD,0-5YR,5,3,0-3 YR,0,3
RM039,36,36-45,0,No,Travel_Rarely,852,Research & Development,0-5 KM,5,4,Life Sciences,1,51,GOOD,Female,82,2,1,Research Scientist,NOT SATISFIED,Married,3419,Upto 5k,13072,5 TO 9,9,Y,Yes,10-15%,14,AVERAGE,EXPERT,80,LEARNER,6-10 YR,6,3,EXCELENT,0-5YR,1,1,0-3 YR,0,0
RM065,36,36-45,0,No,Travel_Rarely,1223,Research & Development,6-10 KM,8,3,Technical Degree,1,83,VERY GOOD,Female,59,3,3,Healthcare Representative,GOOD,Divorced,10096,10k-15k,8202,1 TO 4,1,Y,No,10-15%,13,AVERAGE,POOR,80,EXPERIENCED,15+YEAR,17,2,VERY GOOD,15 +YR,17,14,11-15 YR,12,8
RM067,36,36-45,0,No,Travel_Frequently,1195,Research & Development,11-15 KM,11,3,Life Sciences,1,85,GOOD,Male,95,2,2,Manufacturing Director,POOR,Single,6499,5k-10k,22656,1 TO 4,1,Y,No,10-15%,13,AVERAGE,GOOD,80,BEGINNER,6-10 YR,6,3,VERY GOOD,6-10 YR,6,5,0-3 YR,0,3
RM118,36,36-45,0,No,Travel_Frequently,1467,Sales,11-15 KM,11,2,Technical Degree,1,154,GOOD,Female,92,3,3,Sales Executive,FULLY SATISFIED,Married,9738,5k-10k,22952,PHRESHER,0,Y,No,10-15%,14,AVERAGE,GOOD,80,LEARNER,6-10 YR,10,6,VERY GOOD,6-10 YR,9,7,0-3 YR,2,8
RM119,36,36-45,0,No,Travel_Rarely,922,Research & Development,0-5 KM,3,2,Life Sciences,1,155,POOR,Female,39,3,1,Laboratory Technician,FULLY SATISFIED,Divorced,2835,Upto 5k,2561,5 TO 9,5,Y,No,21-25 %,22,ABOVE AVERAGE,BAD,80,LEARNER,6-10 YR,7,2,VERY GOOD,0-5YR,1,0,0-3 YR,0,0
RM136,36,36-45,0,No,Travel_Rarely,216,Research & Development,6-10 KM,6,2,Medical,1,178,GOOD,Male,84,3,2,Manufacturing Director,POOR,Divorced,4941,Upto 5k,2819,5 TO 9,6,Y,No,16-20%,20,ABOVE AVERAGE,EXPERT,80,EXPERT,6-10 YR,7,0,VERY GOOD,0-5YR,3,2,0-3 YR,0,1
RM173,36,36-45,0,No,Travel_Frequently,1480,Research & Development,0-5 KM,3,2,Medical,1,238,EXCELLENT,Male,30,3,1,Laboratory Technician,POOR,Single,2088,Upto 5k,15062,1 TO 4,4,Y,No,10-15%,12,AVERAGE,GOOD,80,BEGINNER,11-15 YR,13,3,GOOD ,6-10 YR,8,7,4-10 YR,7,2
RM221,36,36-45,0,No,Travel_Rarely,1396,Research & Development,0-5 KM,5,2,Life Sciences,1,304,EXCELLENT,Male,62,3,2,Laboratory Technician,POOR,Single,5914,5k-10k,9945,5 TO 9,8,Y,No,16-20%,16,AVERAGE,EXPERT,80,BEGINNER,15+YEAR,16,3,EXCELENT,11-15 YR,13,11,0-3 YR,3,7
RM270,36,36-45,0,No,Travel_Rarely,1403,Research & Development,6-10 KM,6,3,Life Sciences,1,373,EXCELLENT,Male,47,3,1,Laboratory Technician,FULLY SATISFIED,Married,3210,Upto 5k,20251,PHRESHER,0,Y,No,10-15%,11,AVERAGE,GOOD,80,LEARNER,15+YEAR,16,4,VERY GOOD,11-15 YR,15,13,4-10 YR,10,11
RM292,36,36-45,0,No,Travel_Rarely,506,Research & Development,0-5 KM,3,3,Technical Degree,1,397,VERY GOOD,Male,30,3,2,Research Scientist,POOR,Single,4485,Upto 5k,26285,1 TO 4,4,Y,No,10-15%,12,AVERAGE,EXPERT,80,BEGINNER,6-10 YR,10,2,VERY GOOD,6-10 YR,8,0,4-10 YR,7,7
RM299,36,36-45,0,No,Travel_Frequently,566,Research & Development,16-20 KM,18,4,Life Sciences,1,407,VERY GOOD,Male,81,4,1,Laboratory Technician,FULLY SATISFIED,Married,3688,Upto 5k,7122,1 TO 4,4,Y,No,16-20%,18,AVERAGE,EXPERT,80,EXPERT,0-5 YEARS,4,2,VERY GOOD,0-5YR,1,0,0-3 YR,0,0
RM306,36,36-45,0,No,Non-Travel,1105,Research & Development,20 -30 KM,24,4,Life Sciences,1,419,GOOD,Female,47,3,2,Laboratory Technician,POOR,Married,5674,5k-10k,6927,5 TO 9,7,Y,No,10-15%,15,AVERAGE,GOOD,80,LEARNER,11-15 YR,11,3,VERY GOOD,6-10 YR,9,8,0-3 YR,0,8
RM378,36,36-45,0,No,Travel_Rarely,329,Research & Development,0-5 KM,2,3,Life Sciences,1,501,EXCELLENT,Female,96,3,1,Research Scientist,GOOD,Married,2543,Upto 5k,11868,1 TO 4,4,Y,No,10-15%,13,AVERAGE,POOR,80,LEARNER,6-10 YR,6,3,VERY GOOD,0-5YR,2,2,0-3 YR,2,2
RM385,36,36-45,0,No,Travel_Rarely,164,Sales,0-5 KM,2,2,Medical,1,513,GOOD,Male,61,2,3,Sales Executive,GOOD,Married,7596,5k-10k,3809,1 TO 4,1,Y,No,10-15%,13,AVERAGE,POOR,80,EXPERT,6-10 YR,10,2,VERY GOOD,6-10 YR,10,9,4-10 YR,9,0
RM443,36,36-45,0,No,Non-Travel,635,Sales,6-10 KM,10,4,Medical,1,592,GOOD,Male,32,3,3,Sales Executive,FULLY SATISFIED,Single,9980,5k-10k,15318,1 TO 4,1,Y,No,10-15%,14,AVERAGE,EXPERT,80,BEGINNER,6-10 YR,10,3,GOOD ,6-10 YR,10,3,4-10 YR,9,7
RM512,36,36-45,0,No,Travel_Rarely,913,Research & Development,6-10 KM,9,2,Medical,1,699,GOOD,Male,48,2,2,Manufacturing Director,POOR,Divorced,8847,5k-10k,13934,1 TO 4,2,Y,Yes,10-15%,11,AVERAGE,GOOD,80,LEARNER,11-15 YR,13,2,VERY GOOD,0-5YR,3,2,0-3 YR,0,2
RM542,36,36-45,0,No,Non-Travel,427,Research & Development,6-10 KM,8,3,Life Sciences,1,742,POOR,Female,63,4,3,Research Director,NOT SATISFIED,Married,11713,10k-15k,20335,5 TO 9,9,Y,No,10-15%,14,AVERAGE,BAD,80,LEARNER,6-10 YR,10,2,VERY GOOD,6-10 YR,8,7,0-3 YR,0,5
RM570,36,36-45,0,No,Non-Travel,1434,Sales,6-10 KM,8,4,Life Sciences,1,789,POOR,Male,76,2,3,Sales Executive,NOT SATISFIED,Single,7587,5k-10k,14229,1 TO 4,1,Y,No,10-15%,15,AVERAGE,POOR,80,BEGINNER,6-10 YR,10,1,VERY GOOD,6-10 YR,10,7,0-3 YR,0,9
RM594,36,36-45,0,No,Travel_Rarely,676,Research & Development,0-5 KM,1,3,Other,1,823,VERY GOOD,Female,35,3,2,Manufacturing Director,POOR,Married,5228,5k-10k,23361,PHRESHER,0,Y,No,10-15%,15,AVERAGE,BAD,80,LEARNER,6-10 YR,10,2,VERY GOOD,6-10 YR,9,7,0-3 YR,0,5
RM600,36,36-45,0,No,Travel_Rarely,1041,Human Resources,11-15 KM,13,3,Human Resources,1,829,VERY GOOD,Male,36,3,1,Human Resources,POOR,Married,2143,Upto 5k,25527,1 TO 4,4,Y,No,10-15%,13,AVERAGE,POOR,80,LEARNER,6-10 YR,8,2,VERY GOOD,0-5YR,5,2,0-3 YR,0,4
RM622,36,36-45,0,No,Travel_Rarely,928,Sales,0-5 KM,1,2,Life Sciences,1,857,GOOD,Male,56,3,2,Sales Executive,FULLY SATISFIED,Married,6201,5k-10k,2823,1 TO 4,1,Y,Yes,10-15%,14,AVERAGE,EXPERT,80,LEARNER,15+YEAR,18,1,GOOD ,15 +YR,18,14,4-10 YR,4,11
RM634,36,36-45,0,No,Travel_Rarely,1278,Human Resources,6-10 KM,8,3,Life Sciences,1,878,POOR,Male,77,2,1,Human Resources,NOT SATISFIED,Married,2342,Upto 5k,8635,PHRESHER,0,Y,No,21-25 %,21,ABOVE AVERAGE,GOOD,80,BEGINNER,6-10 YR,6,3,VERY GOOD,0-5YR,5,4,0-3 YR,0,3
RM665,36,36-45,0,No,Travel_Rarely,1425,Research & Development,11-15 KM,14,1,Life Sciences,1,924,VERY GOOD,Male,68,3,2,Healthcare Representative,FULLY SATISFIED,Married,6586,5k-10k,4821,PHRESHER,0,Y,Yes,16-20%,17,AVERAGE,BAD,80,LEARNER,15+YEAR,17,2,GOOD ,15 +YR,16,8,4-10 YR,4,11
RM681,36,36-45,0,No,Travel_Rarely,188,Research & Development,6-10 KM,7,4,Other,1,949,GOOD,Male,65,3,1,Research Scientist,FULLY SATISFIED,Single,4678,Upto 5k,23293,1 TO 4,2,Y,No,16-20%,18,AVERAGE,GOOD,80,BEGINNER,6-10 YR,8,6,VERY GOOD,6-10 YR,6,2,0-3 YR,0,1
RM688,36,36-45,0,No,Travel_Rarely,938,Research & Development,0-5 KM,2,4,Medical,1,958,VERY GOOD,Male,79,3,1,Laboratory Technician,GOOD,Single,2519,Upto 5k,12287,1 TO 4,4,Y,No,21-25 %,21,ABOVE AVERAGE,GOOD,80,BEGINNER,15+YEAR,16,6,VERY GOOD,11-15 YR,11,8,0-3 YR,3,9
RM694,36,36-45,1,Yes,Travel_Rarely,530,Sales,0-5 KM,3,1,Life Sciences,1,967,VERY GOOD,Male,51,2,3,Sales Executive,FULLY SATISFIED,Married,10325,10k-15k,5518,1 TO 4,1,Y,Yes,10-15%,11,AVERAGE,BAD,80,LEARNER,15+YEAR,16,6,VERY GOOD,15 +YR,16,7,0-3 YR,3,7
RM709,36,36-45,0,No,Non-Travel,1229,Sales,6-10 KM,8,4,Technical Degree,1,990,POOR,Male,84,3,2,Sales Executive,FULLY SATISFIED,Divorced,5079,5k-10k,25952,1 TO 4,4,Y,No,10-15%,13,AVERAGE,EXPERT,80,EXPERT,11-15 YR,12,3,VERY GOOD,6-10 YR,7,7,0-3 YR,0,7
RM753,36,36-45,1,Yes,Travel_Rarely,885,Research & Development,16-20 KM,16,4,Life Sciences,1,1042,VERY GOOD,Female,43,4,1,Laboratory Technician,NOT SATISFIED,Single,2743,Upto 5k,8269,1 TO 4,1,Y,No,16-20%,16,AVERAGE,GOOD,80,BEGINNER,15+YEAR,18,1,VERY GOOD,15 +YR,17,13,11-15 YR,15,14
RM762,36,36-45,1,Yes,Travel_Rarely,660,Research & Development,11-15 KM,15,3,Other,1,1052,POOR,Male,81,3,2,Laboratory Technician,GOOD,Divorced,4834,Upto 5k,7858,5 TO 9,7,Y,No,10-15%,14,AVERAGE,POOR,80,LEARNER,6-10 YR,9,3,GOOD ,0-5YR,1,0,0-3 YR,0,0
RM774,36,36-45,0,No,Travel_Rarely,796,Research & Development,11-15 KM,12,5,Medical,1,1073,EXCELLENT,Female,51,2,3,Manufacturing Director,FULLY SATISFIED,Single,8858,5k-10k,15669,PHRESHER,0,Y,No,10-15%,11,AVERAGE,POOR,80,BEGINNER,11-15 YR,15,2,GOOD ,11-15 YR,14,8,4-10 YR,7,8
RM818,36,36-45,0,No,Non-Travel,217,Research & Development,16-20 KM,18,4,Life Sciences,1,1133,POOR,Male,78,3,2,Manufacturing Director,FULLY SATISFIED,Single,7779,5k-10k,23238,1 TO 4,2,Y,No,16-20%,20,ABOVE AVERAGE,BAD,80,BEGINNER,15+YEAR,18,0,VERY GOOD,11-15 YR,11,9,0-3 YR,0,9
RM874,36,36-45,0,No,Travel_Rarely,917,Research & Development,6-10 KM,6,4,Life Sciences,1,1221,VERY GOOD,Male,60,1,1,Laboratory Technician,GOOD,Divorced,2741,Upto 5k,6865,1 TO 4,1,Y,No,10-15%,14,AVERAGE,GOOD,80,LEARNER,6-10 YR,7,4,VERY GOOD,6-10 YR,7,7,0-3 YR,1,7
RM883,36,36-45,0,No,Travel_Rarely,363,Research & Development,0-5 KM,1,3,Technical Degree,1,1237,VERY GOOD,Female,77,1,3,Manufacturing Director,NOT SATISFIED,Divorced,10252,10k-15k,4235,1 TO 4,2,Y,Yes,21-25 %,21,ABOVE AVERAGE,GOOD,80,LEARNER,15+YEAR,17,2,VERY GOOD,6-10 YR,7,7,4-10 YR,7,7
RM901,36,36-45,0,No,Travel_Frequently,469,Research & Development,0-5 KM,3,3,Technical Degree,1,1257,VERY GOOD,Male,46,3,1,Research Scientist,POOR,Married,3692,Upto 5k,9256,1 TO 4,1,Y,No,10-15%,12,AVERAGE,GOOD,80,BEGINNER,11-15 YR,12,2,GOOD ,11-15 YR,11,10,0-3 YR,0,7
RM928,36,36-45,0,No,Travel_Rarely,429,Research & Development,0-5 KM,2,4,Life Sciences,1,1294,VERY GOOD,Female,53,3,2,Manufacturing Director,POOR,Single,5410,5k-10k,2323,5 TO 9,9,Y,Yes,10-15%,11,AVERAGE,EXPERT,80,BEGINNER,15+YEAR,18,2,VERY GOOD,15 +YR,16,14,4-10 YR,5,12
RM943,36,36-45,0,No,Travel_Rarely,325,Research & Development,6-10 KM,10,4,Technical Degree,1,1312,EXCELLENT,Female,63,3,3,Healthcare Representative,GOOD,Married,7094,5k-10k,5747,1 TO 4,3,Y,No,10-15%,12,AVERAGE,BAD,80,BEGINNER,6-10 YR,10,0,VERY GOOD,6-10 YR,7,7,0-3 YR,1,7
RM969,36,36-45,0,No,Travel_Frequently,607,Sales,6-10 KM,7,3,Marketing,1,1362,POOR,Female,83,4,2,Sales Executive,NOT SATISFIED,Married,4639,Upto 5k,2261,1 TO 4,2,Y,No,16-20%,16,AVERAGE,EXPERT,80,LEARNER,15+YEAR,17,2,GOOD ,11-15 YR,15,7,4-10 YR,6,13
RM1012,36,36-45,0,No,Travel_Rarely,1174,Sales,0-5 KM,3,4,Marketing,1,1425,POOR,Female,99,3,2,Sales Executive,POOR,Single,9278,5k-10k,20763,1 TO 4,3,Y,Yes,16-20%,16,AVERAGE,EXPERT,80,BEGINNER,11-15 YR,15,3,VERY GOOD,0-5YR,5,4,0-3 YR,0,1
RM1019,36,36-45,0,No,Travel_Rarely,172,Research & Development,0-5 KM,4,4,Life Sciences,1,1435,POOR,Male,37,2,2,Laboratory Technician,FULLY SATISFIED,Single,5810,5k-10k,22604,1 TO 4,1,Y,No,16-20%,16,AVERAGE,GOOD,80,BEGINNER,6-10 YR,10,2,GOOD ,6-10 YR,10,4,0-3 YR,1,8
RM1020,36,36-45,0,No,Travel_Rarely,329,Sales,16-20 KM,16,4,Marketing,1,1436,VERY GOOD,Female,98,2,2,Sales Executive,NOT SATISFIED,Married,5647,5k-10k,13494,1 TO 4,4,Y,No,10-15%,13,AVERAGE,BAD,80,EXPERT,11-15 YR,11,3,GOOD ,0-5YR,3,2,0-3 YR,0,2
RM1103,36,36-45,0,No,Travel_Rarely,1157,Sales,0-5 KM,2,4,Life Sciences,1,1556,VERY GOOD,Male,70,3,1,Sales Representative,FULLY SATISFIED,Single,2644,Upto 5k,17001,1 TO 4,3,Y,Yes,21-25 %,21,ABOVE AVERAGE,EXPERT,80,BEGINNER,6-10 YR,7,3,GOOD ,0-5YR,3,2,0-3 YR,1,2
RM1122,36,36-45,0,No,Travel_Rarely,884,Sales,0-5 KM,1,4,Life Sciences,1,1585,GOOD,Female,73,3,2,Sales Executive,GOOD,Single,6815,5k-10k,21447,5 TO 9,6,Y,No,10-15%,13,AVERAGE,BAD,80,BEGINNER,11-15 YR,15,5,VERY GOOD,0-5YR,1,0,0-3 YR,0,0
RM1129,36,36-45,0,No,Travel_Frequently,1302,Research & Development,6-10 KM,6,4,Life Sciences,1,1594,POOR,Male,80,4,2,Laboratory Technician,NOT SATISFIED,Married,5562,5k-10k,19711,1 TO 4,3,Y,Yes,10-15%,13,AVERAGE,EXPERT,80,LEARNER,6-10 YR,9,3,VERY GOOD,0-5YR,3,2,0-3 YR,0,2
RM1146,36,36-45,0,No,Travel_Rarely,559,Research & Development,11-15 KM,12,4,Life Sciences,1,1614,VERY GOOD,Female,76,3,2,Manufacturing Director,GOOD,Married,4663,Upto 5k,12421,5 TO 9,9,Y,Yes,10-15%,12,AVERAGE,POOR,80,EXPERT,6-10 YR,7,2,VERY GOOD,0-5YR,3,2,0-3 YR,1,1
RM1174,36,36-45,0,No,Travel_Rarely,711,Research & Development,0-5 KM,5,4,Life Sciences,1,1651,GOOD,Female,42,3,3,Healthcare Representative,NOT SATISFIED,Married,8008,5k-10k,22792,1 TO 4,4,Y,No,10-15%,12,AVERAGE,GOOD,80,EXPERT,6-10 YR,9,6,VERY GOOD,0-5YR,3,2,0-3 YR,0,2
